split,fold,task,target,feature_set,model,transform,n_features,n_train,n_test,original_n,original_mae,original_rmse,original_r2,original_pearson_r,original_spearman_r,original_bias,modelscale_mae,modelscale_rmse,modelscale_r2,modelscale_pearson_r,modelscale_spearman_r,modelscale_bias,accuracy,balanced_accuracy,macro_f1,experiment_group,experiment_family,validation_design,preset_or_model_config,station_temporal_available
temporal,,regression,FCB,S2 only,Ridge,log1p,32,276,114,114.0,1535.6339315438356,3367.473708088513,-0.1340412608449204,0.1672159045403242,0.2215914100101045,-1244.5694575494736,1.5801608956525908,1.9519324761697747,0.094408046592894,0.3082842724308329,0.2215914100101045,0.0506111935331076,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False
temporal,,regression,FCB,S2 only,ElasticNet,log1p,32,276,114,114.0,1555.9214798738726,3278.1591063440032,-0.0746832639292565,0.2282694979242964,0.2569704953881877,-1113.611841010903,1.5898592647431862,1.9524338692668568,0.0939427478423882,0.3479416145490469,0.2569704953881877,0.0136854518252857,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False
temporal,,regression,FCB,S2 only,RandomForest,log1p,32,276,114,114.0,1509.0706601334336,3257.704544260017,-0.0613138121715381,0.3192014675774124,0.3842095725492047,-1159.5835544933552,1.492531017272437,1.8523209907788172,0.184478393722676,0.4300285376212403,0.3842095725492047,0.0423914142122436,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False
temporal,,regression,FCB,S2 only,ExtraTrees,log1p,32,276,114,114.0,1514.8859092261148,3233.00328896832,-0.0452801948561252,0.3275888373464469,0.3570896596797737,-1133.294442487669,1.4889601707637807,1.8622344603269296,0.1757258256341849,0.4235464728028345,0.3570896596797737,0.0108421925370821,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False
temporal,,regression,FCB,S2 only,XGBoost,log1p,32,276,114,114.0,1568.730297427109,3254.6112901533543,-0.059299292642087,0.2404136800710003,0.312539569695665,-1080.649513330805,1.5702883978076905,1.9146757096123443,0.1286484049879046,0.3772055442764465,0.312539569695665,0.0328859944732872,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False
temporal,,regression,FCB,S2 only,CatBoost,log1p,32,276,114,114.0,1530.8361793122867,3215.408251143412,-0.0339336566383212,0.2969281239048277,0.357426024409027,-1064.640399686023,1.5202768463867526,1.869060046341428,0.1696723827677873,0.418932445349127,0.357426024409027,0.1114451232133534,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False
temporal,,regression,FCB,S2 only,Stacking_RidgeMeta,log1p,32,276,114,114.0,1507.315668702709,3323.55004556947,-0.1046504514248192,0.2918653273022961,0.346747457402011,-1227.0014788774254,1.5175754397809345,1.8795159527301928,0.160356350551196,0.4189134956648651,0.346747457402011,0.0792002759703182,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False
temporal,,classification,NH3_3class,S2 only,DummyMostFrequent,,32,276,114,,,,,,,,,,,,,,0.3596491228070175,0.3333333333333333,0.1763440860215054,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False
temporal,,classification,NH3_3class,S2 only,Logistic,,32,276,114,,,,,,,,,,,,,,0.3333333333333333,0.3324750841616435,0.3267394080737409,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False
temporal,,classification,NH3_3class,S2 only,RandomForest,,32,276,114,,,,,,,,,,,,,,0.3333333333333333,0.3095219086397083,0.2960906278411135,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False
temporal,,classification,NH3_3class,S2 only,ExtraTrees,,32,276,114,,,,,,,,,,,,,,0.3684210526315789,0.3477705480819129,0.3327900912646675,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False
temporal,,classification,NH3_3class,S2 only,XGBoost,,32,276,114,,,,,,,,,,,,,,0.3508771929824561,0.3325482681995396,0.3161196102372572,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False
temporal,,classification,NH3_3class,S2 only,CatBoost,,32,276,114,,,,,,,,,,,,,,0.3596491228070175,0.3219166234215533,0.2552580927384076,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False
temporal,,classification,NH3_3class,S2 only,Stacking_LogisticMeta,,32,276,114,,,,,,,,,,,,,,0.3245614035087719,0.3097348076590422,0.3055641554867561,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False
temporal,,classification,NH3_binary,S2 only,DummyMostFrequent,,32,276,114,,,,,,,,,,,,,,0.3596491228070175,0.5,0.2645161290322581,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False
temporal,,classification,NH3_binary,S2 only,Logistic,,32,276,114,,,,,,,,,,,,,,0.4912280701754385,0.4690945539592382,0.4676328502415459,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False
temporal,,classification,NH3_binary,S2 only,RandomForest,,32,276,114,,,,,,,,,,,,,,0.4210526315789473,0.4570664884731039,0.4210526315789473,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False
temporal,,classification,NH3_binary,S2 only,ExtraTrees,,32,276,114,,,,,,,,,,,,,,0.4035087719298245,0.4380220514533912,0.4035087719298245,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False
temporal,,classification,NH3_binary,S2 only,XGBoost,,32,276,114,,,,,,,,,,,,,,0.4210526315789473,0.4570664884731039,0.4210526315789473,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False
temporal,,classification,NH3_binary,S2 only,CatBoost,,32,276,114,,,,,,,,,,,,,,0.4210526315789473,0.4624122953558303,0.4208743842364532,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False
temporal,,classification,NH3_binary,S2 only,Stacking_LogisticMeta,,32,276,114,,,,,,,,,,,,,,0.4649122807017544,0.4645840294019379,0.4554850833920602,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False
temporal,,regression,DO,Context only,DummyMedian,raw,106,276,114,114.0,0.9614035087719298,1.1904503054829971,-0.0382854125165936,,,-0.2285964912280698,0.9614035087719298,1.1904503054829971,-0.0382854125165936,,,-0.2285964912280698,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False
temporal,,regression,DO,Context only,Ridge,raw,106,276,114,114.0,1.192782211383391,3.313425212313008,-7.043564632524516,0.2458797664405557,0.4585788565097323,-0.0146115719912647,1.6100354816186604,5.201289243134644,-18.820573745095768,0.0906897364133098,0.4585191874892833,-0.4318648422265342,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False
temporal,,regression,DO,Context only,ElasticNet,raw,106,276,114,114.0,1.2080637983305147,3.4334556965721754,-7.636884393940697,0.2719143260746499,0.521127344307914,0.0490275248126511,1.6972728963164818,5.713397014499415,-22.91569564195339,0.0942552768629221,0.5210675486222472,-0.4401815731733159,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False
temporal,,regression,DO,Context only,RandomForest,raw,106,276,114,114.0,0.7436425738880997,0.9006393161454421,0.4057132959540879,0.6802471570056804,0.5960688671465799,-0.2683614680383663,0.7436425738880997,0.9006393161454421,0.4057132959540879,0.6802471570056804,0.5960688671465799,-0.2683614680383663,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False
temporal,,regression,DO,Context only,ExtraTrees,raw,106,276,114,114.0,0.7758708855472015,0.9748248370303028,0.3037785772416579,0.6439676985869477,0.559965823466724,-0.2607637009189638,0.7758708855472015,0.9748248370303028,0.3037785772416579,0.6439676985869477,0.559965823466724,-0.2607637009189638,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False
temporal,,regression,DO,Context only,XGBoost,raw,106,276,114,114.0,0.7512408192952474,0.9284575864758288,0.3684345711259817,0.6598748558922476,0.5785642383605994,-0.2186509483738949,0.7512408192952474,0.9284575864758288,0.3684345711259817,0.6598748558922476,0.5785642383605994,-0.2186509483738949,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False
temporal,,regression,DO,Context only,CatBoost,raw,106,276,114,114.0,0.7586571733887677,0.9184647299863218,0.3819563082992778,0.666439718261518,0.5705188338780823,-0.257506656909806,0.7586571733887677,0.9184647299863218,0.3819563082992778,0.666439718261518,0.5705188338780823,-0.257506656909806,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False
temporal,,regression,DO,Context only,Stacking_RidgeMeta,raw,106,276,114,114.0,0.8005580097150837,1.0492847972180015,0.1933577382900825,0.5969821850080749,0.5416833912262404,-0.2092628296358155,0.8005580097150837,1.0492847972180015,0.1933577382900825,0.5969821850080749,0.5416833912262404,-0.2092628296358155,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False
temporal,,regression,BOD,Context only,DummyMedian,raw,106,276,114,114.0,0.6333333333333332,0.9316086822492076,-0.1711550442330851,7.01408035995614e-17,,-0.3561403508771929,0.6333333333333332,0.9316086822492076,-0.1711550442330851,7.01408035995614e-17,,-0.3561403508771929,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False
temporal,,regression,BOD,Context only,Ridge,raw,106,276,114,114.0,0.5587598468561235,0.7956727507488236,0.1456883892107141,0.4501491824258638,0.4081352392862862,-0.1752441955973668,0.6125119873911988,0.9891969235356703,-0.3204223069430911,0.2953577802317168,0.4081120993821372,-0.2289963361324422,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False
temporal,,regression,BOD,Context only,ElasticNet,raw,106,276,114,114.0,0.5779928294084704,0.7853195882120961,0.167776070963732,0.4868239213955473,0.3660563326652691,-0.1674113266599153,0.6514361693978743,1.0784815573045536,-0.569541430921723,0.3008048580805478,0.3663211283027059,-0.2408546666493191,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False
temporal,,regression,BOD,Context only,RandomForest,raw,106,276,114,114.0,0.553351506982992,0.818498212310388,0.0959700700954553,0.3725839969620234,0.3446893005388453,-0.1033781609889693,0.553351506982992,0.818498212310388,0.0959700700954553,0.3725839969620234,0.3446893005388453,-0.1033781609889693,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False
temporal,,regression,BOD,Context only,ExtraTrees,raw,106,276,114,114.0,0.5579465329991645,0.8289402188951679,0.0727565771296688,0.3618710994619051,0.3863504481958378,-0.1727585630743523,0.5579465329991645,0.8289402188951679,0.0727565771296688,0.3618710994619051,0.3863504481958378,-0.1727585630743523,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False
temporal,,regression,BOD,Context only,XGBoost,raw,106,276,114,114.0,0.5793687338368936,0.8358314692091302,0.0572755402475257,0.3616453064466077,0.3263436281554662,-0.1207765820779298,0.5793687338368936,0.8358314692091302,0.0572755402475257,0.3616453064466077,0.3263436281554662,-0.1207765820779298,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False
temporal,,regression,BOD,Context only,CatBoost,raw,106,276,114,114.0,0.5649684005024639,0.817472869797611,0.0982336296522178,0.3793488135203947,0.3610429947841795,-0.1261680666937326,0.5649684005024639,0.817472869797611,0.0982336296522178,0.3793488135203947,0.3610429947841795,-0.1261680666937326,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False
temporal,,regression,BOD,Context only,Stacking_RidgeMeta,raw,106,276,114,114.0,0.5621917771857505,0.8071976523412933,0.1207606453161673,0.3974158608892428,0.3550873452798008,-0.164776389442645,0.5621917771857505,0.8071976523412933,0.1207606453161673,0.3974158608892428,0.3550873452798008,-0.164776389442645,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False
temporal,,regression,Turbidity,Context only,DummyMedian,log1p,106,276,114,114.0,28.893421052631577,66.88675070726218,-0.1302795308919901,,,-22.70833333333333,0.8385060638630178,1.0900929515002085,-0.0442189702315256,,,-0.2243220961017247,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False
temporal,,regression,Turbidity,Context only,Ridge,log1p,106,276,114,114.0,24.115539134750296,48.56052222188666,0.4042385991862669,0.6750535556469162,0.4939024143928266,-12.09330942082557,0.7315604118036417,0.976523151229248,0.1620278144290586,0.5215583825496084,0.4939024143928266,-0.1981361261394693,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False
temporal,,regression,Turbidity,Context only,ElasticNet,log1p,106,276,114,114.0,28.735634151348386,53.30570825874688,0.2821179387547206,0.5700576107857064,0.3867218035266379,-10.37538003209264,0.8898140773568973,1.2011544744719582,-0.2678335572296115,0.3910098652924645,0.3867218035266379,-0.2293811830914845,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False
temporal,,regression,Turbidity,Context only,RandomForest,log1p,106,276,114,114.0,26.10319711154852,60.51300064805894,0.074869407714306,0.3751946881739356,0.5508402153812586,-15.979788567279387,0.6910630090784661,0.891125245949506,0.3021822520787893,0.569673848481519,0.5508402153812586,-0.1356712746498857,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False
temporal,,regression,Turbidity,Context only,ExtraTrees,log1p,106,276,114,114.0,27.457574610194328,62.33826744212006,0.0182178753346374,0.2896329203507549,0.5718688867948266,-15.147784661569418,0.7231942473765837,0.9201570079958196,0.2559735209213296,0.5585982219337383,0.5718688867948266,-0.1673430615870881,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False
temporal,,regression,Turbidity,Context only,XGBoost,log1p,106,276,114,114.0,24.60116005911158,57.10133047553887,0.1762448930944355,0.4661544333215641,0.5687785793432565,-12.704301394040584,0.6974268504762049,0.8934173146133803,0.2985879129597385,0.5945370524766788,0.5687785793432565,-0.1191188102510684,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False
temporal,,regression,Turbidity,Context only,CatBoost,log1p,106,276,114,114.0,24.617829444757028,57.55895325125183,0.162988471483216,0.4671992592844178,0.5489852208690448,-13.832150348052002,0.6708295766750262,0.8733054678398721,0.3298116497102357,0.597811701433984,0.5489852208690448,-0.1071088367617503,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False
temporal,,regression,Turbidity,Context only,Stacking_RidgeMeta,log1p,106,276,114,114.0,24.122411678813503,58.66257999014766,0.1305832883905018,0.5691423312994157,0.5804674748940187,-17.70648377330341,0.6524271152888272,0.8528066870669153,0.3609045731371602,0.6190926760690759,0.5804674748940187,-0.1583923619638836,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False
temporal,,regression,SS,Context only,DummyMedian,log1p,106,276,114,114.0,22.63233526064488,63.1224503804302,-0.0709291691203448,,,-16.244857721811265,0.7214847326900372,0.902212466091704,-0.0417595324975228,,,-0.1806354128528284,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False
temporal,,regression,SS,Context only,Ridge,log1p,106,276,114,114.0,230673.9027083972,2462691.431043589,-1630095493.2415674,0.8956766418090019,0.3826496128671201,230653.7847224621,1.1584450768203671,2.919713166369807,-9.910137213222916,0.1560926635460777,0.3826612826480012,-0.1625007202260116,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False
